transaction_id,customer_id,card_number,timestamp,amount,merchant_id,merchant_category,merchant_lat,merchant_long,is_fraud,fraud_type,hour,day_of_week,month,distance_from_home
TXN_00022001,CUST_03995,CARD_54769,2026-01-11T22:02:15.805431Z,150.6,MERCHANT_0621,electronics,21.4136,86.1944,0,none,22,6,1,455.69
TXN_00076142,CUST_04897,CARD_94316,2026-01-18T04:50:15.805431Z,223.15,MERCHANT_0479,restaurant,21.9783,76.1897,0,none,4,6,1,214.19
TXN_00048994,CUST_03415,CARD_18731,2025-12-30T09:22:15.805431Z,221.5,MERCHANT_0639,grocery,19.5993,74.7331,0,none,9,1,12,215.24
TXN_00076467,CUST_02238,CARD_54488,2025-12-29T10:10:15.805431Z,191.11,MERCHANT_0771,electronics,24.8573,83.3509,0,none,10,0,12,183.46
TXN_00082212,CUST_02244,CARD_71828,2025-12-26T16:40:15.805431Z,522.05,MERCHANT_1937,retail,20.3936,73.4775,0,none,16,4,12,371.04
TXN_00054420,CUST_01199,CARD_05347,2026-01-13T01:35:15.805431Z,33.06,MERCHANT_0292,grocery,14.5994,73.7825,0,none,1,1,1,154.96
TXN_00001669,CUST_00421,CARD_57038,2026-01-06T08:46:15.805431Z,95.81,MERCHANT_0634,jewelry,19.1963,80.8745,0,none,8,1,1,199.44
TXN_00096082,CUST_03060,CARD_13161,2026-01-21T08:10:15.805431Z,2174.28,MERCHANT_1679,electronics,23.9676,80.1445,0,none,8,2,1,303.35
TXN_00075496,CUST_03018,CARD_57684,2026-01-19T20:01:15.805431Z,4498.59,MERCHANT_0076,electronics,8.5165,81.4959,0,none,20,0,1,599.19
TXN_00066679,CUST_01481,CARD_58885,2026-01-16T00:45:15.805431Z,85.1,MERCHANT_1578,restaurant,16.4304,78.0636,0,none,0,4,1,228.65
TXN_00079358,CUST_04808,CARD_88385,2025-12-30T09:01:15.805431Z,143.11,MERCHANT_0859,gas,18.0124,80.4459,0,none,9,1,12,68.81
TXN_00075081,CUST_02820,CARD_49222,2026-01-21T04:12:15.805431Z,2529.04,MERCHANT_1963,gas,14.2637,78.0277,0,none,4,2,1,561.18
TXN_00017029,CUST_04408,CARD_46584,2025-12-29T10:31:15.805431Z,9.26,MERCHANT_1272,restaurant,20.0622,77.4074,0,none,10,0,12,304.15
TXN_00044730,CUST_04688,CARD_20847,2026-01-15T10:09:15.805431Z,570.03,MERCHANT_1664,retail,16.0487,74.2345,0,none,10,3,1,69.95
TXN_00026962,CUST_02645,CARD_28710,2026-01-21T07:16:15.805431Z,2316.89,MERCHANT_0343,luxury_goods,17.112,84.5744,0,none,7,2,1,123.35
TXN_00040402,CUST_00223,CARD_36124,2025-12-31T18:08:15.805431Z,20.5,MERCHANT_0797,electronics,17.9757,81.2802,0,none,18,2,12,447.9
TXN_00008424,CUST_03084,CARD_62129,2026-01-19T19:20:15.805431Z,150.39,MERCHANT_0617,retail,24.4992,76.3869,0,none,19,0,1,268.01
TXN_00080378,CUST_01289,CARD_16558,2026-01-15T03:08:15.805431Z,7627.22,MERCHANT_1517,gas,23.6639,86.6697,0,none,3,3,1,545.57
TXN_00098272,CUST_04944,CARD_17410,2026-01-18T16:46:44.805431Z,540.84,MERCHANT_1156,electronics,14.1981,97.4515,1,card_cloning,16,6,1,2233.41
TXN_00011111,CUST_00856,CARD_27699,2026-01-10T05:25:15.805431Z,23.16,MERCHANT_0256,gas,22.5978,77.8871,0,none,5,5,1,395.58
TXN_00094936,CUST_04698,CARD_63954,2026-01-03T06:23:15.805431Z,235.68,MERCHANT_0341,jewelry,23.3442,81.2453,0,none,6,5,1,246.1
TXN_00008261,CUST_02146,CARD_91980,2026-01-08T05:28:15.805431Z,60.26,MERCHANT_1724,gas,22.4367,76.1139,0,none,5,3,1,105.69
TXN_00058433,CUST_02419,CARD_23821,2026-01-12T23:46:15.805431Z,75.72,MERCHANT_0094,electronics,18.4819,70.6433,0,none,23,0,1,478.28
TXN_00047590,CUST_00769,CARD_99704,2026-01-09T09:33:15.805431Z,488.68,MERCHANT_1503,electronics,23.3276,77.5183,0,none,9,4,1,125.89
TXN_00000157,CUST_04425,CARD_56377,2025-12-25T20:35:15.805431Z,621.56,MERCHANT_0309,electronics,18.8141,84.6859,0,none,20,3,12,263.17
TXN_00041058,CUST_02203,CARD_50167,2026-01-23T08:32:15.805431Z,436.86,MERCHANT_0073,jewelry,19.2184,82.331,0,none,8,4,1,123.21
TXN_00081320,CUST_04819,CARD_40367,2026-01-02T01:13:15.805431Z,2290.74,MERCHANT_1578,electronics,21.1263,84.0758,0,none,1,4,1,266.82
TXN_00029253,CUST_02164,CARD_49298,2025-12-25T21:21:15.805431Z,370.75,MERCHANT_0897,grocery,18.8405,84.0899,0,none,21,3,12,151.28
TXN_00016221,CUST_02359,CARD_82595,2025-12-30T03:28:15.805431Z,3020.81,MERCHANT_1866,retail,32.9312,83.878,0,none,3,1,12,103.89
TXN_00034217,CUST_03450,CARD_12013,2026-01-19T16:22:15.805431Z,541.47,MERCHANT_1142,electronics,18.2918,71.4286,0,none,16,0,1,233.62
TXN_00069441,CUST_03802,CARD_04361,2026-01-02T01:13:15.805431Z,2373.67,MERCHANT_0179,grocery,22.3603,76.7674,0,none,1,4,1,222.75
TXN_00002890,CUST_02178,CARD_64410,2025-12-27T02:53:15.805431Z,44.19,MERCHANT_1002,retail,22.6903,81.418,0,none,2,5,12,115.68
TXN_00023421,CUST_00648,CARD_90875,2026-01-03T10:19:15.805431Z,206.65,MERCHANT_1995,grocery,21.5059,78.6773,0,none,10,5,1,59.98
TXN_00036820,CUST_01105,CARD_79167,2026-01-05T04:48:15.805431Z,177.15,MERCHANT_0938,luxury_goods,20.1795,82.391,0,none,4,0,1,381.55
TXN_00012368,CUST_01677,CARD_65048,2026-01-14T10:52:15.805431Z,95.31,MERCHANT_1373,electronics,24.7812,76.2539,0,none,10,2,1,388.51
TXN_00073870,CUST_03152,CARD_10468,2025-12-31T14:54:15.805431Z,65.38,MERCHANT_1405,grocery,25.8586,86.6196,0,none,14,2,12,209.01
TXN_00013810,CUST_03327,CARD_39520,2026-01-11T22:07:15.805431Z,13.73,MERCHANT_1851,grocery,18.1806,80.5398,0,none,22,6,1,148.8
TXN_00098510,CUST_01347,CARD_09449,2026-01-03T09:33:40.805431Z,177.33,MERCHANT_0566,luxury_goods,18.7868,76.2048,1,account_takeover,9,5,1,282.47
TXN_00065906,CUST_03516,CARD_80584,2026-01-17T03:39:15.805431Z,45.42,MERCHANT_0239,gas,10.5208,77.8464,0,none,3,5,1,398.63
TXN_00014689,CUST_04240,CARD_51446,2026-01-06T08:13:15.805431Z,44.2,MERCHANT_1621,grocery,32.2137,70.982,0,none,8,1,1,132.14
TXN_00030626,CUST_04567,CARD_33585,2026-01-16T02:59:15.805431Z,105.07,MERCHANT_0282,gas,18.8698,80.7425,0,none,2,4,1,330.18
TXN_00029520,CUST_01952,CARD_26264,2026-01-19T23:03:15.805431Z,36.56,MERCHANT_1800,jewelry,33.1792,73.7133,0,none,23,0,1,474.24
TXN_00030517,CUST_03562,CARD_38881,2025-12-27T04:39:15.805431Z,978.73,MERCHANT_0571,restaurant,13.6865,78.6633,0,none,4,5,12,502.45
TXN_00059557,CUST_04302,CARD_68208,2026-01-10T01:21:15.805431Z,2078.18,MERCHANT_0276,restaurant,32.6055,80.1129,0,none,1,5,1,134.83
TXN_00057075,CUST_02836,CARD_45190,2025-12-26T08:44:15.805431Z,791.56,MERCHANT_1308,retail,32.8425,81.9386,0,none,8,4,12,257.52
TXN_00082311,CUST_03703,CARD_86134,2026-01-02T11:16:15.805431Z,49.75,MERCHANT_1246,jewelry,17.1593,89.3323,0,none,11,4,1,222.25
TXN_00092337,CUST_03686,CARD_20487,2025-12-30T04:27:15.805431Z,6058.13,MERCHANT_0983,electronics,19.0614,82.1331,0,none,4,1,12,414.92
TXN_00081410,CUST_02964,CARD_06003,2026-01-02T00:17:15.805431Z,894.17,MERCHANT_1037,jewelry,25.4519,78.2532,0,none,0,4,1,227.98
TXN_00036105,CUST_01322,CARD_52960,2026-01-13T20:00:15.805431Z,6651.19,MERCHANT_0605,grocery,15.898,75.1494,0,none,20,1,1,77.96
TXN_00082194,CUST_03157,CARD_17117,2025-12-25T05:59:15.805431Z,66.67,MERCHANT_1590,gas,13.634,81.9812,0,none,5,3,12,84.73
TXN_00087031,CUST_01309,CARD_98401,2026-01-13T07:17:15.805431Z,211.44,MERCHANT_0927,restaurant,15.3299,76.2252,0,none,7,1,1,380.02
TXN_00091062,CUST_01692,CARD_83700,2026-01-06T23:53:15.805431Z,178.23,MERCHANT_0032,luxury_goods,23.3088,83.7435,0,none,23,1,1,187.29
TXN_00065708,CUST_00610,CARD_89732,2025-12-27T20:48:15.805431Z,3678.14,MERCHANT_0563,restaurant,15.7524,91.4954,0,none,20,5,12,206.7
TXN_00048587,CUST_00474,CARD_30357,2026-01-22T15:39:15.805431Z,1483.56,MERCHANT_1219,retail,9.4218,77.2746,0,none,15,3,1,438.91
TXN_00062891,CUST_01502,CARD_47548,2026-01-15T00:27:15.805431Z,1399.81,MERCHANT_1585,restaurant,14.9476,83.9023,0,none,0,3,1,622.67
TXN_00052139,CUST_00221,CARD_89328,2026-01-18T00:12:15.805431Z,978.32,MERCHANT_1671,jewelry,23.6614,79.2215,0,none,0,6,1,134.69
TXN_00059072,CUST_04672,CARD_07513,2026-01-13T01:29:15.805431Z,47.01,MERCHANT_0753,grocery,25.9634,80.2987,0,none,1,1,1,200.0
TXN_00055973,CUST_01529,CARD_19354,2025-12-25T18:50:15.805431Z,539.23,MERCHANT_0863,retail,19.1694,78.6472,0,none,18,3,12,206.27
TXN_00036777,CUST_00825,CARD_45344,2026-01-12T01:07:15.805431Z,239.3,MERCHANT_1868,retail,27.5559,94.9098,0,none,1,0,1,318.14
TXN_00020105,CUST_04122,CARD_94088,2026-01-15T00:22:15.805431Z,845.99,MERCHANT_0259,restaurant,18.2865,85.4049,0,none,0,3,1,162.04
TXN_00091779,CUST_00630,CARD_91792,2026-01-03T18:47:15.805431Z,435.98,MERCHANT_0538,restaurant,19.9887,74.0697,0,none,18,5,1,584.83
TXN_00098620,CUST_03131,CARD_94064,2026-01-11T01:43:40.805431Z,318.27,MERCHANT_0423,electronics,28.7987,50.7502,1,account_takeover,1,6,1,3135.51
TXN_00044453,CUST_04991,CARD_71519,2026-01-10T11:24:15.805431Z,468.03,MERCHANT_1454,retail,18.4606,78.1235,0,none,11,5,1,177.48
TXN_00097583,CUST_03033,CARD_26353,2025-12-28T07:16:15.805431Z,1595.77,MERCHANT_0622,retail,22.1029,74.5456,0,none,7,6,12,322.35
TXN_00054222,CUST_02030,CARD_69124,2026-01-06T05:49:15.805431Z,1092.09,MERCHANT_0485,restaurant,23.7241,76.8215,0,none,5,1,1,210.31
TXN_00063677,CUST_03597,CARD_72761,2026-01-23T10:08:15.805431Z,125.37,MERCHANT_1276,gas,22.6975,79.7074,0,none,10,4,1,517.72
TXN_00038901,CUST_01817,CARD_58336,2026-01-16T06:49:15.805431Z,4073.31,MERCHANT_0839,restaurant,19.5748,85.7382,0,none,6,4,1,320.65
TXN_00052617,CUST_02029,CARD_73056,2026-01-20T12:09:15.805431Z,1088.01,MERCHANT_1573,restaurant,29.0774,81.5787,0,none,12,1,1,135.39
TXN_00045871,CUST_04764,CARD_31977,2025-12-26T20:29:15.805431Z,98.4,MERCHANT_1771,luxury_goods,15.2844,78.3412,0,none,20,4,12,312.15
TXN_00047609,CUST_00889,CARD_47500,2026-01-15T17:43:15.805431Z,314.37,MERCHANT_1966,grocery,19.4338,80.3372,0,none,17,3,1,267.64
TXN_00030658,CUST_03018,CARD_57684,2026-01-01T02:03:15.805431Z,876.91,MERCHANT_1943,grocery,11.374,77.8634,0,none,2,3,1,280.07
TXN_00002725,CUST_02811,CARD_50236,2026-01-02T22:19:15.805431Z,1064.55,MERCHANT_0491,gas,23.2679,71.4907,0,none,22,4,1,497.9
TXN_00097657,CUST_03626,CARD_82817,2026-01-05T17:28:15.805431Z,84.03,MERCHANT_0194,luxury_goods,20.9763,73.3469,0,none,17,0,1,246.35
TXN_00055374,CUST_03595,CARD_19621,2026-01-03T10:42:15.805431Z,297.82,MERCHANT_0903,jewelry,18.6194,67.7432,0,none,10,5,1,130.82
TXN_00050439,CUST_02980,CARD_11493,2026-01-06T01:13:15.805431Z,2168.9,MERCHANT_1666,electronics,16.2715,93.3322,0,none,1,1,1,493.58
TXN_00005868,CUST_03555,CARD_24643,2026-01-21T01:20:15.805431Z,888.17,MERCHANT_0241,grocery,10.064,81.773,0,none,1,2,1,184.9
TXN_00012291,CUST_03246,CARD_42041,2026-01-15T00:16:15.805431Z,117.59,MERCHANT_1095,restaurant,21.8708,73.5198,0,none,0,3,1,124.81
TXN_00038275,CUST_02562,CARD_57346,2026-01-02T00:54:15.805431Z,766.96,MERCHANT_1299,retail,21.3842,75.3739,0,none,0,4,1,409.35
TXN_00091854,CUST_01870,CARD_83327,2026-01-01T11:34:15.805431Z,417.8,MERCHANT_1752,restaurant,18.4012,72.1366,0,none,11,3,1,38.84
TXN_00027756,CUST_01157,CARD_78373,2025-12-29T02:55:15.805431Z,3291.07,MERCHANT_0690,grocery,21.0729,79.4914,0,none,2,0,12,216.21
TXN_00088787,CUST_04632,CARD_24426,2025-12-23T22:35:15.805431Z,65.12,MERCHANT_0933,luxury_goods,23.4976,76.0393,0,none,22,1,12,94.13
TXN_00070053,CUST_00784,CARD_91914,2025-12-27T09:40:15.805431Z,1080.14,MERCHANT_1261,luxury_goods,21.7244,85.7906,0,none,9,5,12,448.8
TXN_00079160,CUST_00193,CARD_19744,2026-01-13T06:40:15.805431Z,102.34,MERCHANT_0591,jewelry,19.5448,80.6584,0,none,6,1,1,321.28
TXN_00025979,CUST_00781,CARD_00530,2026-01-22T17:18:15.805431Z,348.28,MERCHANT_1154,electronics,18.2983,73.4762,0,none,17,3,1,304.85
TXN_00017645,CUST_03940,CARD_49840,2026-01-08T03:41:15.805431Z,392.88,MERCHANT_0672,jewelry,21.0881,79.1129,0,none,3,3,1,425.17
TXN_00029042,CUST_04337,CARD_02297,2026-01-21T19:50:15.805431Z,480.87,MERCHANT_0797,restaurant,18.617,86.1444,0,none,19,2,1,222.31
TXN_00043247,CUST_04105,CARD_44067,2025-12-30T16:11:15.805431Z,834.67,MERCHANT_0552,restaurant,14.3315,79.348,0,none,16,1,12,172.94
TXN_00014074,CUST_01167,CARD_20224,2026-01-15T13:18:15.805431Z,1366.02,MERCHANT_0840,electronics,10.6625,74.0162,0,none,13,3,1,431.48
TXN_00027469,CUST_03999,CARD_96382,2026-01-20T18:43:15.805431Z,177.8,MERCHANT_1133,luxury_goods,24.4828,73.9616,0,none,18,1,1,264.44
TXN_00066639,CUST_02258,CARD_13623,2026-01-23T04:00:15.805431Z,712.68,MERCHANT_1621,jewelry,22.0137,73.345,0,none,4,4,1,279.18
TXN_00057457,CUST_00884,CARD_40652,2026-01-03T16:41:15.805431Z,297.0,MERCHANT_1277,electronics,31.1055,77.0316,0,none,16,5,1,106.99
TXN_00048106,CUST_04327,CARD_06523,2025-12-26T11:31:15.805431Z,186.7,MERCHANT_1928,grocery,21.4517,78.9322,0,none,11,4,12,227.8
TXN_00023025,CUST_04393,CARD_95433,2026-01-05T03:49:15.805431Z,191.04,MERCHANT_1036,gas,15.2839,78.8372,0,none,3,0,1,155.96
TXN_00098475,CUST_00147,CARD_96468,2025-12-30T11:09:53.805431Z,335.77,MERCHANT_0183,electronics,20.1278,72.33,1,card_cloning,11,1,12,1177.24
TXN_00045859,CUST_02075,CARD_58306,2026-01-06T00:39:15.805431Z,207.54,MERCHANT_0392,grocery,20.0775,80.9521,0,none,0,1,1,242.75
TXN_00004931,CUST_04416,CARD_30541,2026-01-10T10:32:15.805431Z,48.32,MERCHANT_0695,retail,16.1477,75.8156,0,none,10,5,1,281.81
TXN_00045366,CUST_03623,CARD_41965,2026-01-07T18:07:15.805431Z,74.21,MERCHANT_1323,restaurant,21.329,76.9113,0,none,18,2,1,326.69
TXN_00080925,CUST_00666,CARD_37993,2025-12-29T15:08:15.805431Z,289.63,MERCHANT_1361,restaurant,28.296,86.1362,0,none,15,0,12,105.85
TXN_00046312,CUST_02986,CARD_16040,2026-01-13T22:29:15.805431Z,656.61,MERCHANT_1347,grocery,26.5258,80.9312,0,none,22,1,1,228.62
TXN_00011862,CUST_02538,CARD_86302,2025-12-23T22:08:15.805431Z,155.33,MERCHANT_0436,retail,19.2067,81.8943,0,none,22,1,12,366.99
TXN_00087517,CUST_01494,CARD_57307,2026-01-03T21:59:15.805431Z,422.9,MERCHANT_1139,grocery,17.791,81.0966,0,none,21,5,1,300.0
TXN_00017654,CUST_02690,CARD_40861,2026-01-22T02:54:15.805431Z,210.42,MERCHANT_0612,gas,25.2281,72.827,0,none,2,3,1,382.5
TXN_00081541,CUST_02454,CARD_91239,2026-01-16T10:49:15.805431Z,49.8,MERCHANT_1077,luxury_goods,16.1119,71.8075,0,none,10,4,1,266.77
TXN_00070140,CUST_01114,CARD_72296,2025-12-31T21:44:15.805431Z,261.76,MERCHANT_0086,restaurant,30.1082,75.4919,0,none,21,2,12,272.55
TXN_00029688,CUST_01548,CARD_86657,2026-01-08T01:09:15.805431Z,121.08,MERCHANT_1646,luxury_goods,16.4305,88.883,0,none,1,3,1,376.27
TXN_00002804,CUST_00162,CARD_75555,2026-01-05T01:02:15.805431Z,35.96,MERCHANT_1675,retail,20.6557,87.7883,0,none,1,0,1,492.95
TXN_00025783,CUST_01715,CARD_13249,2026-01-21T15:45:15.805431Z,959.11,MERCHANT_0576,retail,21.403,84.1838,0,none,15,2,1,159.71
TXN_00040459,CUST_00624,CARD_33918,2026-01-05T04:23:15.805431Z,607.25,MERCHANT_0535,gas,21.1859,73.5989,0,none,4,0,1,164.06
TXN_00091200,CUST_02108,CARD_89824,2026-01-09T01:53:15.805431Z,52.53,MERCHANT_1096,jewelry,23.5279,76.014,0,none,1,4,1,663.22
TXN_00096267,CUST_02977,CARD_15200,2026-01-11T11:34:15.805431Z,932.3,MERCHANT_1274,luxury_goods,16.6973,81.7361,0,none,11,6,1,140.07
TXN_00095942,CUST_03926,CARD_66487,2026-01-08T18:18:15.805431Z,446.58,MERCHANT_1515,retail,29.8358,77.6557,0,none,18,3,1,88.45
TXN_00022740,CUST_01411,CARD_84640,2026-01-02T23:49:15.805431Z,5592.37,MERCHANT_0805,retail,21.2661,81.5968,0,none,23,4,1,283.55
TXN_00045732,CUST_04611,CARD_70624,2026-01-11T23:25:15.805431Z,441.22,MERCHANT_0789,electronics,21.1635,78.4753,0,none,23,6,1,106.8
TXN_00089614,CUST_04550,CARD_85498,2026-01-21T03:37:15.805431Z,1113.96,MERCHANT_0508,gas,23.0126,75.3725,0,none,3,2,1,237.62
TXN_00004730,CUST_01719,CARD_20762,2026-01-21T02:57:15.805431Z,1119.71,MERCHANT_1344,grocery,24.7466,75.8008,0,none,2,2,1,356.58
TXN_00046987,CUST_00389,CARD_19435,2026-01-13T22:17:15.805431Z,1016.09,MERCHANT_1759,retail,15.6801,75.2612,0,none,22,1,1,298.89
TXN_00072083,CUST_01429,CARD_07042,2026-01-17T02:51:15.805431Z,253.72,MERCHANT_0047,restaurant,16.6354,78.2364,0,none,2,5,1,61.15
TXN_00000159,CUST_00527,CARD_25771,2026-01-05T22:53:15.805431Z,530.79,MERCHANT_0678,retail,19.3564,81.1906,0,none,22,0,1,423.23
TXN_00048691,CUST_02017,CARD_99417,2025-12-28T00:31:15.805431Z,3643.29,MERCHANT_0392,restaurant,15.0127,62.0137,0,none,0,6,12,296.51
TXN_00088632,CUST_01228,CARD_85728,2026-01-02T23:40:15.805431Z,878.09,MERCHANT_1296,gas,24.6416,87.9042,0,none,23,4,1,168.17
TXN_00021462,CUST_02257,CARD_62988,2026-01-14T18:24:15.805431Z,600.42,MERCHANT_0127,luxury_goods,19.033,72.6678,0,none,18,2,1,229.87
TXN_00088793,CUST_01867,CARD_69196,2026-01-11T23:50:15.805431Z,2468.79,MERCHANT_1010,retail,12.0631,80.2734,0,none,23,6,1,185.02
TXN_00007174,CUST_03726,CARD_05143,2026-01-18T04:10:15.805431Z,610.9,MERCHANT_1377,electronics,19.0981,82.4443,0,none,4,6,1,146.09
TXN_00013048,CUST_03857,CARD_40546,2026-01-17T18:38:15.805431Z,3.33,MERCHANT_0703,retail,18.6343,79.0421,0,none,18,5,1,185.2
TXN_00080200,CUST_02146,CARD_91980,2026-01-01T22:26:15.805431Z,3840.47,MERCHANT_1279,retail,20.1799,75.7795,0,none,22,3,1,345.64
TXN_00084171,CUST_04730,CARD_18873,2025-12-29T04:01:15.805431Z,75.47,MERCHANT_0974,gas,25.9309,81.5375,0,none,4,0,12,358.53
TXN_00006975,CUST_00666,CARD_37993,2026-01-11T21:28:15.805431Z,2559.55,MERCHANT_1580,retail,29.2712,84.9104,0,none,21,6,1,114.73
TXN_00018655,CUST_00333,CARD_98631,2026-01-10T03:55:15.805431Z,28.15,MERCHANT_1175,electronics,16.9874,79.4265,0,none,3,5,1,8.66
TXN_00021179,CUST_00509,CARD_21731,2026-01-04T11:28:15.805431Z,1128.31,MERCHANT_0319,jewelry,20.1303,76.28,0,none,11,6,1,311.88
TXN_00087128,CUST_04667,CARD_31187,2026-01-22T07:01:15.805431Z,140.93,MERCHANT_1331,luxury_goods,16.7359,83.0751,0,none,7,3,1,112.65
TXN_00062671,CUST_02112,CARD_55686,2026-01-18T03:46:15.805431Z,198.34,MERCHANT_1430,restaurant,25.0334,82.4787,0,none,3,6,1,553.25
TXN_00085920,CUST_03313,CARD_76678,2026-01-04T04:18:15.805431Z,236.19,MERCHANT_0658,jewelry,21.3239,68.4666,0,none,4,6,1,445.87
TXN_00083015,CUST_00754,CARD_08313,2025-12-27T04:01:15.805431Z,1546.0,MERCHANT_1425,retail,26.9439,84.8795,0,none,4,5,12,338.83
TXN_00076317,CUST_00201,CARD_46356,2025-12-24T12:13:15.805431Z,2409.65,MERCHANT_0011,electronics,13.4897,73.8669,0,none,12,2,12,247.01
TXN_00006740,CUST_03761,CARD_69938,2026-01-13T22:38:15.805431Z,4188.33,MERCHANT_0786,grocery,27.1513,69.8345,0,none,22,1,1,217.14
TXN_00056368,CUST_02922,CARD_34171,2025-12-27T09:08:15.805431Z,107.32,MERCHANT_1798,retail,10.1354,68.228,0,none,9,5,12,332.8
TXN_00046842,CUST_02755,CARD_28247,2025-12-26T04:14:15.805431Z,219.35,MERCHANT_1719,jewelry,16.7785,78.7766,0,none,4,4,12,303.04
TXN_00053144,CUST_02493,CARD_83507,2025-12-26T00:18:15.805431Z,324.26,MERCHANT_1438,electronics,22.8783,90.522,0,none,0,4,12,350.75
TXN_00068514,CUST_00800,CARD_84332,2026-01-21T00:08:15.805431Z,38.63,MERCHANT_0962,gas,18.3401,73.5438,0,none,0,2,1,321.68
TXN_00008048,CUST_03352,CARD_79086,2026-01-22T07:42:15.805431Z,851.86,MERCHANT_0886,retail,9.0745,74.7144,0,none,7,3,1,305.36
TXN_00052577,CUST_04228,CARD_09395,2025-12-25T04:14:15.805431Z,579.54,MERCHANT_1018,luxury_goods,14.9828,80.9672,0,none,4,3,12,178.26
TXN_00019177,CUST_03802,CARD_04361,2025-12-27T00:05:15.805431Z,353.14,MERCHANT_0447,grocery,25.5123,74.0897,0,none,0,5,12,284.28
TXN_00021594,CUST_00324,CARD_40001,2026-01-08T00:39:15.805431Z,6205.62,MERCHANT_1773,retail,9.3771,77.7161,0,none,0,3,1,274.06
TXN_00090998,CUST_00106,CARD_61846,2026-01-17T04:06:15.805431Z,1347.12,MERCHANT_1161,luxury_goods,24.8857,83.3648,0,none,4,5,1,205.68
TXN_00079334,CUST_00782,CARD_04820,2026-01-13T10:15:15.805431Z,172.13,MERCHANT_1052,jewelry,7.4701,81.393,0,none,10,1,1,245.87
TXN_00074327,CUST_00686,CARD_86498,2025-12-29T20:13:15.805431Z,178.89,MERCHANT_0630,restaurant,18.2352,87.5631,0,none,20,0,12,166.15
TXN_00071699,CUST_02769,CARD_84071,2026-01-21T13:10:15.805431Z,549.09,MERCHANT_0030,retail,14.0824,77.2871,0,none,13,2,1,137.48
TXN_00066545,CUST_02017,CARD_99417,2026-01-14T00:35:15.805431Z,1196.05,MERCHANT_1308,grocery,12.9614,64.1817,0,none,0,2,1,218.03
TXN_00083819,CUST_01427,CARD_28865,2026-01-04T03:13:15.805431Z,229.54,MERCHANT_0178,grocery,12.8028,80.2515,0,none,3,6,1,252.83
TXN_00013232,CUST_04340,CARD_50636,2026-01-10T14:28:15.805431Z,24.14,MERCHANT_0328,luxury_goods,23.4094,73.5088,0,none,14,5,1,274.1
TXN_00096224,CUST_02160,CARD_51507,2025-12-31T02:33:15.805431Z,96.72,MERCHANT_0893,luxury_goods,21.6161,77.1835,0,none,2,2,12,29.54
TXN_00093529,CUST_04666,CARD_75882,2026-01-05T09:03:15.805431Z,920.39,MERCHANT_1482,gas,27.6182,80.4595,0,none,9,0,1,299.99
TXN_00091844,CUST_04978,CARD_34116,2026-01-11T18:40:15.805431Z,119.71,MERCHANT_1554,grocery,23.4037,82.3049,0,none,18,6,1,171.79
TXN_00001135,CUST_01097,CARD_69813,2026-01-03T05:24:15.805431Z,99.29,MERCHANT_1004,gas,33.1075,75.0754,0,none,5,5,1,383.58
TXN_00076578,CUST_00811,CARD_35248,2026-01-04T16:49:15.805431Z,333.87,MERCHANT_1299,grocery,23.7699,76.2911,0,none,16,6,1,547.56
TXN_00032714,CUST_01277,CARD_07323,2026-01-12T08:32:15.805431Z,2793.65,MERCHANT_1426,jewelry,29.8926,77.6022,0,none,8,0,1,318.93
TXN_00011772,CUST_02045,CARD_65209,2025-12-25T04:50:15.805431Z,37.84,MERCHANT_0825,retail,26.1373,82.6421,0,none,4,3,12,560.46
TXN_00060624,CUST_04929,CARD_47805,2025-12-30T17:31:15.805431Z,1362.38,MERCHANT_0197,grocery,14.0817,77.4694,0,none,17,1,12,251.5
TXN_00040095,CUST_01849,CARD_65497,2025-12-31T00:55:15.805431Z,37.63,MERCHANT_0515,restaurant,16.3506,81.8177,0,none,0,2,12,199.36
TXN_00041334,CUST_02784,CARD_25788,2026-01-14T02:18:15.805431Z,495.84,MERCHANT_0652,gas,28.0119,79.8832,0,none,2,2,1,334.12
TXN_00005306,CUST_01479,CARD_56094,2026-01-20T19:55:15.805431Z,23381.59,MERCHANT_1237,luxury_goods,24.9438,77.3001,0,none,19,1,1,59.42
TXN_00004678,CUST_01795,CARD_10867,2026-01-06T23:25:15.805431Z,41.22,MERCHANT_0340,jewelry,25.4478,75.5273,0,none,23,1,1,208.36
TXN_00056911,CUST_04882,CARD_87047,2026-01-10T03:47:15.805431Z,6887.69,MERCHANT_0009,retail,17.8971,80.5422,0,none,3,5,1,410.08
TXN_00087561,CUST_04049,CARD_63839,2025-12-25T20:40:15.805431Z,316.94,MERCHANT_1612,luxury_goods,27.8037,83.2798,0,none,20,3,12,218.32
TXN_00041738,CUST_01029,CARD_86146,2026-01-03T08:02:15.805431Z,348.29,MERCHANT_1009,luxury_goods,19.6213,80.8484,0,none,8,5,1,304.86
TXN_00076865,CUST_02833,CARD_48823,2025-12-24T06:46:15.805431Z,3259.85,MERCHANT_0036,luxury_goods,16.5128,76.8431,0,none,6,2,12,567.42
TXN_00062956,CUST_02575,CARD_59869,2025-12-30T09:21:15.805431Z,3370.11,MERCHANT_1989,restaurant,23.1318,82.2306,0,none,9,1,12,213.34
TXN_00097102,CUST_00888,CARD_08625,2025-12-27T12:20:15.805431Z,40.92,MERCHANT_1404,grocery,16.0573,70.4441,0,none,12,5,12,224.17
